freq_Hz,h_c
4.63268655e-04,7.67669992e-21
4.65944476e-04,7.59360091e-21
4.68635752e-04,7.51152077e-21
4.71342573e-04,7.43044560e-21
4.74065029e-04,7.35036173e-21
4.76803209e-04,7.27125565e-21
4.79557205e-04,7.19311408e-21
4.82327108e-04,7.11592390e-21
4.85113010e-04,7.03967221e-21
4.87915003e-04,6.96434628e-21
4.90733180e-04,6.88993355e-21
4.93567635e-04,6.81642167e-21
4.96418461e-04,6.74379846e-21
4.99285754e-04,6.67205190e-21
5.02169608e-04,6.60117016e-21
5.05070119e-04,6.53114158e-21
5.07987384e-04,6.46195466e-21
5.10921498e-04,6.39359806e-21
5.13872560e-04,6.32606064e-21
5.16840667e-04,6.25933137e-21
5.19825918e-04,6.19339942e-21
5.22828411e-04,6.12825410e-21
5.25848247e-04,6.06388486e-21
5.28885525e-04,6.00028133e-21
5.31940346e-04,5.93743327e-21
5.35012812e-04,5.87533059e-21
5.38103024e-04,5.81396337e-21
5.41211085e-04,5.75332178e-21
5.44337098e-04,5.69339620e-21
5.47481167e-04,5.63417708e-21
5.50643396e-04,5.57565506e-21
5.53823890e-04,5.51782089e-21
5.57022754e-04,5.46066545e-21
5.60240095e-04,5.40417977e-21
5.63476019e-04,5.34835500e-21
5.66730634e-04,5.29318241e-21
5.70004047e-04,5.23865339e-21
5.73296367e-04,5.18475949e-21
5.76607703e-04,5.13149233e-21
5.79938166e-04,5.07884370e-21
5.83287865e-04,5.02680547e-21
5.86656912e-04,4.97536964e-21
5.90045419e-04,4.92452834e-21
5.93453497e-04,4.87427378e-21
5.96881260e-04,4.82459831e-21
6.00328822e-04,4.77549439e-21
6.03796297e-04,4.72695457e-21
6.07283800e-04,4.67897150e-21
6.10791446e-04,4.63153798e-21
6.14319353e-04,4.58464686e-21
6.17867636e-04,4.53829112e-21
6.21436415e-04,4.49246384e-21
6.25025806e-04,4.44715820e-21
6.28635930e-04,4.40236746e-21
6.32266905e-04,4.35808499e-21
6.35918853e-04,4.31430427e-21
6.39591895e-04,4.27101883e-21
6.43286151e-04,4.22822234e-21
6.47001746e-04,4.18590852e-21
6.50738802e-04,4.14407122e-21
6.54497443e-04,4.10270433e-21
6.58277793e-04,4.06180188e-21
6.62079979e-04,4.02135793e-21
6.65904126e-04,3.98136667e-21
6.69750361e-04,3.94182234e-21
6.73618812e-04,3.90271929e-21
6.77509607e-04,3.86405192e-21
6.81422875e-04,3.82581474e-21
6.85358746e-04,3.78800232e-21
6.89317350e-04,3.75060931e-21
6.93298819e-04,3.71363042e-21
6.97303284e-04,3.67706047e-21
7.01330880e-04,3.64089433e-21
7.05381739e-04,3.60512694e-21
7.09455995e-04,3.56975332e-21
7.13553784e-04,3.53476855e-21
7.17675241e-04,3.50016780e-21
7.21820504e-04,3.46594629e-21
7.25989710e-04,3.43209930e-21
7.30182997e-04,3.39862221e-21
7.34400504e-04,3.36551043e-21
7.38642372e-04,3.33275945e-21
7.42908740e-04,3.30036481e-21
7.47199751e-04,3.26832215e-21
7.51515546e-04,3.23662712e-21
7.55856269e-04,3.20527546e-21
7.60222064e-04,3.17426297e-21
7.64613076e-04,3.14358551e-21
7.69029450e-04,3.11323897e-21
7.73471333e-04,3.08321934e-21
7.77938872e-04,3.05352264e-21
7.82432215e-04,3.02414494e-21
7.86951512e-04,2.99508239e-21
7.91496912e-04,2.96633116e-21
7.96068566e-04,2.93788750e-21
8.00666625e-04,2.90974771e-21
8.05291243e-04,2.88190812e-21
8.09942573e-04,2.85436514e-21
8.14620768e-04,2.82711520e-21
8.19325984e-04,2.80015481e-21
8.24058378e-04,2.77348050e-21
8.28818105e-04,2.74708887e-21
8.33605325e-04,2.72097655e-21
8.38420196e-04,2.69514023e-21
8.43262876e-04,2.66957664e-21
8.48133528e-04,2.64428254e-21
8.53032313e-04,2.61925476e-21
8.57959393e-04,2.59449016e-21
8.62914932e-04,2.56998565e-21
8.67899093e-04,2.54573818e-21
8.72912043e-04,2.52174472e-21
8.77953947e-04,2.49800232e-21
8.83024974e-04,2.47450804e-21
8.88125290e-04,2.45125900e-21
8.93255066e-04,2.42825235e-21
8.98414471e-04,2.40548526e-21
9.03603676e-04,2.38295498e-21
9.08822854e-04,2.36065877e-21
9.14072178e-04,2.33859393e-21
9.19351821e-04,2.31675779e-21
9.24661960e-04,2.29514773e-21
9.30002770e-04,2.27376117e-21
9.35374428e-04,2.25259554e-21
9.40777113e-04,2.23164834e-21
9.46211003e-04,2.21091706e-21
9.51676279e-04,2.19039926e-21
9.57173123e-04,2.17009252e-21
9.62701716e-04,2.14999445e-21
9.68262242e-04,2.13010270e-21
9.73854885e-04,2.11041494e-21
9.79479831e-04,2.09092888e-21
9.85137267e-04,2.07164225e-21
9.90827380e-04,2.05255284e-21
9.96550358e-04,2.03365843e-21
1.00230639e-03,2.01495685e-21
1.00809567e-03,1.99644596e-21
1.01391839e-03,1.97812365e-21
1.01977474e-03,1.95998782e-21
1.02566492e-03,1.94203643e-21
1.03158912e-03,1.92426743e-21
1.03754754e-03,1.90667883e-21
1.04354037e-03,1.88926864e-21
1.04956782e-03,1.87203492e-21
1.05563008e-03,1.85497574e-21
1.06172735e-03,1.83808919e-21
1.06785985e-03,1.82137341e-21
1.07402776e-03,1.80482654e-21
1.08023130e-03,1.78844676e-21
1.08647068e-03,1.77223226e-21
1.09274609e-03,1.75618127e-21
1.09905774e-03,1.74029203e-21
1.10540586e-03,1.72456281e-21
1.11179064e-03,1.70899190e-21
1.11821229e-03,1.69357762e-21
1.12467104e-03,1.67831830e-21
1.13116710e-03,1.66321229e-21
1.13770067e-03,1.64825798e-21
1.14427198e-03,1.63345376e-21
1.15088125e-03,1.61879807e-21
1.15752869e-03,1.60428933e-21
1.16421453e-03,1.58992601e-21
1.17093899e-03,1.57570660e-21
1.17770229e-03,1.56162958e-21
1.18450465e-03,1.54769350e-21
1.19134630e-03,1.53389688e-21
1.19822746e-03,1.52023829e-21
1.20514838e-03,1.50671630e-21
1.21210927e-03,1.49332951e-21
1.21911036e-03,1.48007654e-21
1.22615189e-03,1.46695602e-21
1.23323409e-03,1.45396660e-21
1.24035720e-03,1.44110694e-21
1.24752146e-03,1.42837574e-21
1.25472709e-03,1.41577170e-21
1.26197434e-03,1.40329353e-21
1.26926345e-03,1.39093997e-21
1.27659467e-03,1.37870977e-21
1.28396823e-03,1.36660171e-21
1.29138438e-03,1.35461456e-21
1.29884336e-03,1.34274713e-21
1.30634543e-03,1.33099823e-21
1.31389082e-03,1.31936669e-21
1.32147980e-03,1.30785136e-21
1.32911262e-03,1.29645110e-21
1.33678952e-03,1.28516479e-21
1.34451076e-03,1.27399131e-21
1.35227660e-03,1.26292957e-21
1.36008729e-03,1.25197849e-21
1.36794310e-03,1.24113699e-21
1.37584429e-03,1.23040404e-21
1.38379111e-03,1.21977858e-21
1.39178383e-03,1.20925959e-21
1.39982271e-03,1.19884605e-21
1.40790803e-03,1.18853697e-21
1.41604005e-03,1.17833136e-21
1.42421904e-03,1.16822824e-21
1.43244527e-03,1.15822666e-21
1.44071902e-03,1.14832565e-21
1.44904055e-03,1.13852429e-21
1.45741015e-03,1.12882165e-21
1.46582810e-03,1.11921681e-21
1.47429466e-03,1.10970888e-21
1.48281012e-03,1.10029696e-21
1.49137478e-03,1.09098017e-21
1.49998890e-03,1.08175765e-21
1.50865277e-03,1.07262854e-21
1.51736669e-03,1.06359200e-21
1.52613094e-03,1.05464720e-21
1.53494581e-03,1.04579330e-21
1.54381159e-03,1.03702949e-21
1.55272858e-03,1.02835499e-21
1.56169708e-03,1.01976898e-21
1.57071738e-03,1.01127070e-21
1.57978978e-03,1.00285937e-21
1.58891458e-03,9.94534228e-22
1.59809209e-03,9.86294524e-22
1.60732260e-03,9.78139516e-22
1.61660643e-03,9.70068472e-22
1.62594388e-03,9.62080670e-22
1.63533527e-03,9.54175396e-22
1.64478090e-03,9.46351947e-22
1.65428109e-03,9.38609627e-22
1.66383615e-03,9.30947752e-22
1.67344640e-03,9.23365643e-22
1.68311216e-03,9.15862634e-22
1.69283374e-03,9.08438065e-22
1.70261148e-03,9.01091284e-22
1.71244570e-03,8.93821650e-22
1.72233671e-03,8.86628529e-22
1.73228486e-03,8.79511295e-22
1.74229047e-03,8.72469329e-22
1.75235387e-03,8.65502024e-22
1.76247539e-03,8.58608776e-22
1.77265538e-03,8.51788992e-22
1.78289416e-03,8.45042086e-22
1.79319209e-03,8.38367479e-22
1.80354949e-03,8.31764600e-22
1.81396672e-03,8.25232886e-22
1.82444412e-03,8.18771780e-22
1.83498203e-03,8.12380732e-22
1.84558081e-03,8.06059201e-22
1.85624081e-03,7.99806652e-22
1.86696238e-03,7.93622556e-22
1.87774588e-03,7.87506392e-22
1.88859167e-03,7.81457645e-22
1.89950010e-03,7.75475807e-22
1.91047153e-03,7.69560376e-22
1.92150634e-03,7.63710857e-22
1.93260488e-03,7.57926760e-22
1.94376753e-03,7.52207604e-22
1.95499465e-03,7.46552912e-22
1.96628662e-03,7.40962212e-22
1.97764381e-03,7.35435041e-22
1.98906660e-03,7.29970939e-22
2.00055537e-03,7.24569452e-22
2.01211049e-03,7.19230134e-22
2.02373236e-03,7.13952542e-22
2.03542136e-03,7.08736241e-22
2.04717787e-03,7.03580797e-22
2.05900228e-03,6.98485786e-22
2.07089500e-03,6.93450787e-22
2.08285640e-03,6.88475383e-22
2.09488690e-03,6.83559164e-22
2.10698688e-03,6.78701724e-22
2.11915675e-03,6.73902661e-22
2.13139691e-03,6.69161580e-22
2.14370777e-03,6.64478088e-22
2.15608974e-03,6.59851798e-22
2.16854323e-03,6.55282326e-22
2.18106865e-03,6.50769294e-22
2.19366641e-03,6.46312327e-22
2.20633694e-03,6.41911055e-22
2.21908065e-03,6.37565111e-22
2.23189797e-03,6.33274134e-22
2.24478932e-03,6.29037763e-22
2.25775513e-03,6.24855644e-22
2.27079584e-03,6.20727426e-22
2.28391186e-03,6.16652761e-22
2.29710364e-03,6.12631304e-22
2.31037162e-03,6.08662715e-22
2.32371623e-03,6.04746656e-22
2.33713792e-03,6.00882792e-22
2.35063714e-03,5.97070792e-22
2.36421432e-03,5.93310328e-22
2.37786993e-03,5.89601073e-22
2.39160441e-03,5.85942705e-22
2.40541821e-03,5.82334904e-22
2.41931181e-03,5.78777352e-22
2.43328566e-03,5.75269734e-22
2.44734022e-03,5.71811739e-22
2.46147596e-03,5.68403055e-22
2.47569334e-03,5.65043374e-22
2.48999284e-03,5.61732392e-22
2.50437494e-03,5.58469804e-22
2.51884011e-03,5.55255309e-22
2.53338883e-03,5.52088607e-22
2.54802158e-03,5.48969400e-22
2.56273885e-03,5.45897391e-22
2.57754112e-03,5.42872287e-22
2.59242890e-03,5.39893794e-22
2.60740266e-03,5.36961621e-22
2.62246291e-03,5.34075478e-22
2.63761015e-03,5.31235076e-22
2.65284488e-03,5.28440128e-22
2.66816760e-03,5.25690346e-22
2.68357883e-03,5.22985447e-22
2.69907907e-03,5.20325147e-22
2.71466884e-03,5.17709161e-22
2.73034866e-03,5.15137208e-22
2.74611904e-03,5.12609006e-22
2.76198051e-03,5.10124275e-22
2.77793360e-03,5.07682734e-22
2.79397883e-03,5.05284106e-22
2.81011674e-03,5.02928110e-22
2.82634786e-03,5.00614468e-22
2.84267273e-03,4.98342904e-22
2.85909189e-03,4.96113139e-22
2.87560589e-03,4.93924897e-22
2.89221527e-03,4.91777901e-22
2.90892059e-03,4.89671875e-22
2.92572240e-03,4.87606542e-22
2.94262125e-03,4.85581628e-22
2.95961771e-03,4.83596856e-22
2.97671234e-03,4.81651950e-22
2.99390571e-03,4.79746636e-22
3.01119839e-03,4.77880637e-22
3.02859095e-03,4.76053679e-22
3.04608397e-03,4.74265485e-22
3.06367803e-03,4.72515781e-22
3.08137371e-03,4.70804291e-22
3.09917159e-03,4.69130739e-22
3.11707228e-03,4.67494851e-22
3.13507637e-03,4.65896349e-22
3.15318444e-03,4.64334959e-22
3.17139710e-03,4.62810404e-22
3.18971496e-03,4.61322410e-22
3.20813863e-03,4.59870699e-22
3.22666871e-03,4.58454995e-22
3.24530581e-03,4.57075023e-22
3.26405057e-03,4.55730506e-22
3.28290359e-03,4.54421168e-22
3.30186551e-03,4.53146732e-22
3.32093695e-03,4.51906922e-22
3.34011855e-03,4.50701461e-22
3.35941094e-03,4.49530074e-22
3.37881476e-03,4.48392483e-22
3.39833065e-03,4.47288412e-22
3.41795927e-03,4.46217585e-22
3.43770127e-03,4.45179726e-22
3.45755729e-03,4.44174559e-22
3.47752800e-03,4.43201807e-22
3.49761406e-03,4.42261195e-22
3.51781614e-03,4.41352447e-22
3.53813490e-03,4.40475289e-22
3.55857102e-03,4.39629446e-22
3.57912518e-03,4.38814642e-22
3.59979806e-03,4.38030604e-22
3.62059035e-03,4.37277059e-22
3.64150273e-03,4.36553733e-22
3.66253591e-03,4.35860353e-22
3.68369056e-03,4.35196648e-22
3.70496741e-03,4.34562346e-22
3.72636715e-03,4.33957177e-22
3.74789050e-03,4.33380871e-22
3.76953816e-03,4.32833158e-22
3.79131086e-03,4.32313770e-22
3.81320932e-03,4.31822441e-22
3.83523426e-03,4.31358903e-22
3.85738641e-03,4.30922891e-22
3.87966652e-03,4.30514141e-22
3.90207532e-03,4.30132390e-22
3.92461355e-03,4.29777376e-22
3.94728195e-03,4.29448838e-22
3.97008129e-03,4.29146516e-22
3.99301232e-03,4.28870153e-22
4.01607580e-03,4.28619491e-22
4.03927249e-03,4.28394275e-22
4.06260316e-03,4.28194252e-22
4.08606859e-03,4.28019169e-22
4.10966956e-03,4.27868775e-22
4.13340684e-03,4.27742822e-22
4.15728123e-03,4.27641062e-22
4.18129352e-03,4.27563250e-22
4.20544450e-03,4.27509141e-22
4.22973498e-03,4.27478494e-22
4.25416575e-03,4.27471069e-22
4.27873764e-03,4.27486628e-22
4.30345146e-03,4.27524934e-22
4.32830802e-03,4.27585754e-22
4.35330815e-03,4.27668856e-22
4.37845268e-03,4.27774009e-22
4.40374244e-03,4.27900987e-22
4.42917828e-03,4.28049562e-22
4.45476103e-03,4.28219513e-22
4.48049155e-03,4.28410617e-22
4.50637069e-03,4.28622657e-22
4.53239930e-03,4.28855416e-22
4.55857826e-03,4.29108679e-22
4.58490842e-03,4.29382235e-22
4.61139066e-03,4.29675875e-22
4.63802587e-03,4.29989391e-22
4.66481492e-03,4.30322581e-22
4.69175870e-03,4.30675241e-22
4.71885811e-03,4.31047172e-22
4.74611404e-03,4.31438178e-22
4.77352740e-03,4.31848064e-22
4.80109910e-03,4.32276639e-22
4.82883005e-03,4.32723713e-22
4.85672118e-03,4.33189101e-22
4.88477340e-03,4.33672619e-22
4.91298765e-03,4.34174085e-22
4.94136487e-03,4.34693321e-22
4.96990599e-03,4.35230151e-22
4.99861197e-03,4.35784403e-22
5.02748375e-03,4.36355905e-22
5.05652229e-03,4.36944491e-22
5.08572856e-03,4.37549995e-22
5.11510352e-03,4.38172255e-22
5.14464815e-03,4.38811111e-22
5.17436343e-03,4.39466407e-22
5.20425034e-03,4.40137989e-22
5.23430988e-03,4.40825705e-22
5.26454304e-03,4.41529407e-22
5.29495082e-03,4.42248949e-22
5.32553424e-03,4.42984187e-22
5.35629431e-03,4.43734983e-22
5.38723205e-03,4.44501197e-22
5.41834848e-03,4.45282694e-22
5.44964464e-03,4.46079344e-22
5.48112157e-03,4.46891016e-22
5.51278030e-03,4.47717583e-22
5.54462190e-03,4.48558922e-22
5.57664741e-03,4.49414910e-22
5.60885790e-03,4.50285430e-22
5.64125443e-03,4.51170365e-22
5.67383809e-03,4.52069602e-22
5.70660995e-03,4.52983030e-22
5.73957109e-03,4.53910542e-22
5.77272262e-03,4.54852031e-22
5.80606563e-03,4.55807396e-22
5.83960123e-03,4.56776535e-22
5.87333053e-03,4.57759352e-22
5.90725465e-03,4.58755751e-22
5.94137471e-03,4.59765641e-22
5.97569185e-03,4.60788930e-22
6.01020720e-03,4.61825533e-22
6.04492192e-03,4.62875364e-22
6.07983714e-03,4.63938342e-22
6.11495403e-03,4.65014386e-22
6.15027376e-03,4.66103420e-22
6.18579749e-03,4.67205368e-22
6.22152640e-03,4.68320159e-22
6.25746169e-03,4.69447724e-22
6.29360453e-03,4.70587993e-22
6.32995613e-03,4.71740904e-22
6.36651770e-03,4.72906392e-22
6.40329045e-03,4.74084399e-22
6.44027559e-03,4.75274867e-22
6.47747436e-03,4.76477740e-22
6.51488799e-03,4.77692965e-22
6.55251772e-03,4.78920492e-22
6.59036480e-03,4.80160273e-22
6.62843047e-03,4.81412261e-22
6.66671602e-03,4.82676413e-22
6.70522270e-03,4.83952688e-22
6.74395179e-03,4.85241046e-22
6.78290458e-03,4.86541451e-22
6.82208237e-03,4.87853867e-22
6.86148644e-03,4.89178263e-22
6.90111810e-03,4.90514609e-22
6.94097868e-03,4.91862875e-22
6.98106949e-03,4.93223037e-22
7.02139186e-03,4.94595071e-22
7.06194714e-03,4.95978956e-22
7.10273666e-03,4.97374671e-22
7.14376177e-03,4.98782201e-22
7.18502385e-03,5.00201529e-22
7.22652426e-03,5.01632642e-22
7.26826437e-03,5.03075531e-22
7.31024557e-03,5.04530185e-22
7.35246925e-03,5.05996599e-22
7.39493681e-03,5.07474768e-22
7.43764966e-03,5.08964688e-22
7.48060922e-03,5.10466360e-22
7.52381692e-03,5.11979784e-22
7.56727418e-03,5.13504965e-22
7.61098245e-03,5.15041908e-22
7.65494317e-03,5.16590619e-22
7.69915781e-03,5.18151109e-22
7.74362783e-03,5.19723389e-22
7.78835471e-03,5.21307473e-22
7.83333993e-03,5.22903375e-22
7.87858499e-03,5.24511113e-22
7.92409137e-03,5.26130706e-22
7.96986060e-03,5.27762176e-22
8.01589419e-03,5.29405545e-22
8.06219367e-03,5.31060839e-22
8.10876057e-03,5.32728084e-22
8.15559644e-03,5.34407309e-22
8.20270284e-03,5.36098545e-22
8.25008132e-03,5.37801825e-22
8.29773345e-03,5.39517183e-22
8.34566082e-03,5.41244656e-22
8.39386502e-03,5.42984282e-22
8.44234764e-03,5.44736100e-22
8.49111030e-03,5.46500154e-22
8.54015460e-03,5.48276487e-22
8.58948219e-03,5.50065145e-22
8.63909469e-03,5.51866175e-22
8.68899375e-03,5.53679627e-22
8.73918102e-03,5.55505553e-22
8.78965818e-03,5.57344005e-22
8.84042688e-03,5.59195039e-22
8.89148883e-03,5.61058711e-22
8.94284571e-03,5.62935081e-22
8.99449922e-03,5.64824208e-22
9.04645108e-03,5.66726156e-22
9.09870302e-03,5.68640988e-22
9.15125675e-03,5.70568771e-22
9.20411404e-03,5.72509573e-22
9.25727663e-03,5.74463464e-22
9.31074628e-03,5.76430515e-22
9.36452477e-03,5.78410799e-22
9.41861389e-03,5.80404393e-22
9.47301542e-03,5.82411374e-22
9.52773117e-03,5.84431819e-22
9.58276296e-03,5.86465812e-22
9.63811261e-03,5.88513433e-22
9.69378195e-03,5.90574768e-22
9.74977284e-03,5.92649904e-22
9.80608713e-03,5.94738928e-22
9.86272669e-03,5.96841932e-22
9.91969340e-03,5.98959006e-22
9.97698915e-03,6.01090246e-22
1.00346158e-02,6.03235747e-22
1.00925754e-02,6.05395606e-22
1.01508697e-02,6.07569924e-22
1.02095007e-02,6.09758802e-22
1.02684703e-02,6.11962343e-22
1.03277806e-02,6.14180654e-22
1.03874334e-02,6.16413840e-22
1.04474308e-02,6.18662011e-22
1.05077748e-02,6.20925279e-22
1.05684673e-02,6.23203757e-22
1.06295103e-02,6.25497558e-22
1.06909059e-02,6.27806802e-22
1.07526561e-02,6.30131605e-22
1.08147630e-02,6.32472090e-22
1.08772287e-02,6.34828379e-22
1.09400551e-02,6.37200597e-22
1.10032444e-02,6.39588870e-22
1.10667987e-02,6.41993328e-22
1.11307201e-02,6.44414101e-22
1.11950107e-02,6.46851322e-22
1.12596726e-02,6.49305126e-22
1.13247080e-02,6.51775650e-22
1.13901191e-02,6.54263033e-22
1.14559079e-02,6.56767416e-22
1.15220768e-02,6.59288942e-22
1.15886278e-02,6.61827755e-22
1.16555633e-02,6.64384004e-22
1.17228853e-02,6.66957838e-22
1.17905962e-02,6.69549407e-22
1.18586983e-02,6.72158866e-22
1.19271936e-02,6.74786370e-22
1.19960846e-02,6.77432077e-22
1.20653735e-02,6.80096148e-22
1.21350626e-02,6.82778743e-22
1.22051542e-02,6.85480028e-22
1.22756507e-02,6.88200169e-22
1.23465544e-02,6.90939335e-22
1.24178676e-02,6.93697697e-22
1.24895927e-02,6.96475428e-22
1.25617320e-02,6.99272704e-22
1.26342881e-02,7.02089702e-22
1.27072632e-02,7.04926602e-22
1.27806599e-02,7.07783586e-22
1.28544804e-02,7.10660840e-22
1.29287274e-02,7.13558549e-22
1.30034032e-02,7.16476904e-22
1.30785103e-02,7.19416096e-22
1.31540513e-02,7.22376319e-22
1.32300285e-02,7.25357769e-22
1.33064446e-02,7.28360645e-22
1.33833021e-02,7.31385148e-22
1.34606035e-02,7.34431481e-22
1.35383514e-02,7.37499852e-22
1.36165484e-02,7.40590467e-22
1.36951970e-02,7.43703539e-22
1.37742999e-02,7.46839281e-22
1.38538597e-02,7.49997908e-22
1.39338790e-02,7.53179639e-22
1.40143606e-02,7.56384696e-22
1.40953069e-02,7.59613301e-22
1.41767209e-02,7.62865681e-22
1.42586050e-02,7.66142065e-22
1.43409621e-02,7.69442685e-22
1.44237949e-02,7.72767773e-22
1.45071062e-02,7.76117567e-22
1.45908987e-02,7.79492307e-22
1.46751751e-02,7.82892233e-22
1.47599383e-02,7.86317592e-22
1.48451911e-02,7.89768630e-22
1.49309363e-02,7.93245597e-22
1.50171768e-02,7.96748748e-22
1.51039154e-02,8.00278336e-22
1.51911550e-02,8.03834622e-22
1.52788985e-02,8.07417866e-22
1.53671488e-02,8.11028332e-22
1.54559088e-02,8.14666289e-22
1.55451815e-02,8.18332004e-22
1.56349699e-02,8.22025752e-22
1.57252768e-02,8.25747808e-22
1.58161054e-02,8.29498451e-22
1.59074586e-02,8.33277963e-22
1.59993394e-02,8.37086628e-22
1.60917509e-02,8.40924734e-22
1.61846962e-02,8.44792571e-22
1.62781784e-02,8.48690434e-22
1.63722005e-02,8.52618619e-22
1.64667656e-02,8.56577426e-22
1.65618770e-02,8.60567158e-22
1.66575377e-02,8.64588121e-22
1.67537510e-02,8.68640624e-22
1.68505200e-02,8.72724980e-22
1.69478479e-02,8.76841505e-22
1.70457380e-02,8.80990517e-22
1.71441935e-02,8.85172339e-22
1.72432176e-02,8.89387296e-22
1.73428137e-02,8.93635716e-22
1.74429851e-02,8.97917932e-22
1.75437351e-02,9.02234279e-22
1.76450670e-02,9.06585095e-22
1.77469842e-02,9.10970723e-22
1.78494900e-02,9.15391508e-22
1.79525880e-02,9.19847799e-22
1.80562814e-02,9.24339949e-22
1.81605737e-02,9.28868312e-22
1.82654685e-02,9.33433249e-22
1.83709691e-02,9.38035122e-22
1.84770790e-02,9.42674298e-22
1.85838019e-02,9.47351146e-22
1.86911412e-02,9.52066041e-22
1.87991005e-02,9.56819359e-22
1.89076833e-02,9.61611481e-22
1.90168933e-02,9.66442792e-22
1.91267341e-02,9.71313680e-22
1.92372093e-02,9.76224537e-22
1.93483227e-02,9.81175758e-22
1.94600778e-02,9.86167743e-22
1.95724784e-02,9.91200896e-22
1.96855283e-02,9.96275623e-22
1.97992311e-02,1.00139234e-21
1.99135906e-02,1.00655145e-21
2.00286107e-02,1.01175338e-21
2.01442952e-02,1.01699855e-21
2.02606478e-02,1.02228739e-21
2.03776725e-02,1.02762034e-21
2.04953731e-02,1.03299781e-21
2.06137535e-02,1.03842026e-21
2.07328177e-02,1.04388812e-21
2.08525696e-02,1.04940184e-21
2.09730132e-02,1.05496188e-21
2.10941525e-02,1.06056868e-21
2.12159914e-02,1.06622271e-21
2.13385342e-02,1.07192444e-21
2.14617847e-02,1.07767432e-21
